record_id,date,day_index,week_index,division,district,upazila_city,ward_or_cluster,settlement_type,latitude,longitude,area_km2,total_population,population_density_per_km2,children_6_59m,children_under2,infants_6_8m,school_age_children_5_14,households,avg_household_size,slum_density_index,poverty_index,caregiver_literacy_rate,caregiver_phone_access_rate,mobile_population_index,hard_to_reach_index,road_access_score,flood_or_rain_access_risk,market_count,school_count,mosque_count,factory_count,community_health_volunteers,historical_epi_coverage,mr1_coverage_baseline,mr2_coverage_baseline,current_campaign_coverage,campaign_target_children,registered_children,immunization_card_available_rate,estimated_zero_dose_children,estimated_under_vaccinated_children,defaulter_children,missed_epi_sessions_30d,days_since_last_campaign,refusal_rate,absent_rate,field_followup_rate,cold_chain_outage_last_30d_flag,suspected_cases_today,confirmed_cases_today,deaths_today,cases_under5_today,cases_under2_today,infant_cases_today,rash_fever_reports_today,lab_tests_today,test_positivity_rate,cases_last7,confirmed_last7,deaths_last7,case_growth_7d_pct,rt_estimate,attack_rate_per_10000,contact_cluster_count,school_cluster_flag,market_cluster_flag,adjacent_high_risk_area_count,community_rumor_reports_7d,dominant_rumor_topic,community_sentiment_score,facility_id,nearest_health_facility,distance_to_nearest_facility_km,avg_travel_time_to_facility_min,vaccination_sites_active,mobile_teams_available,vaccinators_available,team_hours_available_today,vaccine_stock_mr_doses,doses_received_today,doses_used_today,doses_wasted_today,wastage_rate,cold_chain_capacity_doses,fridge_temp_avg_c,fridge_temp_excursion_count_7d,generator_available_flag,days_of_stock_remaining,stockout_risk_score,recommended_doses_needed_7d,vaccine_shortfall_7d,priority_shipment_flag,suggested_reallocation_from_facility,suggested_reallocation_to_facility,households_visited_today,children_screened_today,children_vaccinated_today,children_absent_today,children_refused_today,followup_households,estimated_households_to_visit_tomorrow,estimated_children_to_reach_tomorrow,doses_to_carry_tomorrow,daily_route_km_recommended,route_priority_rank,route_plan_text,nearest_hospital_id,nearest_hospital_name,distance_to_nearest_hospital_km,pediatric_beds_total,pediatric_beds_available,oxygen_cylinders_available,picu_beds_total,picu_beds_available,measles_admissions_today,total_pediatric_admissions_today,predicted_measles_admissions_7d,predicted_oxygen_demand_7d,picu_pressure_score,hospital_surge_risk_level,zero_dose_risk_score,outbreak_priority_score,forecast_cases_next_7d,forecast_cases_next_14d,forecast_growth_next_7d_pct,risk_level_next_week,scenario_80pct_coverage_cases_14d,scenario_90pct_coverage_cases_14d,scenario_95pct_coverage_cases_14d,expected_cases_averted_if_95pct,model_recommended_action,alert_flags_json,community_notes,ai_generated_field_brief,public_message_template_bn,data_quality_score,synthetic_data_flag
ZMC-056-009,2026-03-23,9,2,Sylhet,Sylhet,Sylhet City,Kumarpara Ward North Sector,dense_urban,24.914137,91.884109,1.53,31996,20877,2671,1616,196,4389,6856,4.67,0.582,0.525,0.667,0.695,0.417,0.346,0.681,0.141,5,5,7,3,3,0.883,0.805,0.791,0.696,2671,1778,0.62,889,85,248,0,13,0.103,0.183,0.829,0,0,0,0,0,0,0,1,0,0,1,0,0,-66.7,0.79,0.313,0,0,0,3,6,vaccine_causes_measles_myth,-0.077,SCC-01-N,Kumarpara Health Center,3.64,36,1,3,8,59,812,0,4,0,0.0,1486,5.8,1,1,203.0,0,238,0,0,none,none,486,492,4,20,8,38,115,86,92,12.24,82,Start at Kumarpara Health Center; visit highest-risk blocks in Kumarpara Ward North Sector; prioritize absent/refusal follow-ups; carry 92 MR doses; sync offline forms after route.,H-SYL-01,Sylhet MAG Osmani Medical College,11.5,220,48,87,19,4,0,31,0,0,0.35,low,0.367,0.177,0,2,-100.0,low,1,1,0,2,Maintain routine campaign and monitor,[],"Synthetic note: Kumarpara Ward North Sector has dense urban conditions, 889 estimated zero-dose children, 1 suspected cases in last 7 days, rumor topic: vaccine_causes_measles_myth.","Tomorrow focus: Maintain routine campaign and monitor. Target 86 children, 115 households, stockout risk 0, hospital surge low.",এমআর টিকা শিশুকে হাম ও রুবেলা থেকে সুরক্ষা দেয়। টিকা কার্ড সঙ্গে আনুন।,0.781,True
ZMC-057-009,2026-03-23,9,2,Sylhet,Sylhet,Sunamganj Sadar,Haor Village Cluster North Sector,haor_remote,25.050971,91.41441,15.15,15179,1002,1435,595,106,1958,3266,4.65,0.846,0.854,0.494,0.573,0.877,0.784,0.311,0.633,3,4,7,4,4,0.788,0.685,0.514,0.559,1435,789,0.375,670,118,248,6,13,0.17,0.323,0.819,0,2,0,0,1,0,0,2,1,0.0,3,0,0,300.0,3.2,1.976,0,0,0,1,8,vaccine_shortage_confusion,-0.322,SUN-01-N,Sunamganj Haor Clinic,7.12,112,1,5,11,74,655,0,4,0,0.0,1204,6.34,0,1,163.75,0,330,0,0,none,none,576,445,4,21,7,36,94,80,86,22.96,50,Start at Sunamganj Haor Clinic; visit highest-risk blocks in Haor Village Cluster North Sector; prioritize absent/refusal follow-ups; carry 86 MR doses; sync offline forms after route.,H-SUN-01,Sunamganj District Hospital,11.21,60,22,22,2,0,0,3,21,8,0.942,critical,0.635,0.5,8,22,166.7,moderate,15,12,9,13,Prepare pediatric surge support,"[""hospital_surge_risk"", ""low_vaccine_confidence""]","Synthetic note: Haor Village Cluster North Sector has haor remote conditions, 670 estimated zero-dose children, 3 suspected cases in last 7 days, rumor topic: vaccine_shortage_confusion.","Tomorrow focus: Prepare pediatric surge support. Target 80 children, 94 households, stockout risk 0, hospital surge critical.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.665,True
ZMC-058-009,2026-03-23,9,2,Moulvibazar,Sylhet,Sreemangal Upazila,Tea Garden Line North Sector,tea_garden,24.307203,91.750175,5.43,16910,3115,1696,898,152,1877,4001,4.23,0.882,0.874,0.577,0.547,0.874,0.74,0.264,0.258,2,4,9,2,1,0.76,0.679,0.615,0.562,1696,932,0.389,650,88,268,3,13,0.145,0.35,0.591,0,4,1,0,3,1,0,4,1,1.0,4,1,0,300.0,3.2,2.365,2,0,0,1,10,religious_concern,-0.43,SRM-01-N,Sreemangal Garden Clinic,8.27,134,1,5,12,80,514,0,4,0,0.0,1405,4.54,1,1,128.5,0,320,0,0,none,none,395,254,4,10,6,19,79,61,65,23.11,50,Start at Sreemangal Garden Clinic; visit highest-risk blocks in Tea Garden Line North Sector; prioritize absent/refusal follow-ups; carry 65 MR doses; sync offline forms after route.,H-MOU-01,Moulvibazar District Hospital,12.56,35,12,18,1,0,0,3,21,5,1,critical,0.581,0.495,9,27,125.0,moderate,19,15,11,16,Prepare pediatric surge support,"[""hospital_surge_risk"", ""low_vaccine_confidence""]","Synthetic note: Tea Garden Line North Sector has tea garden conditions, 650 estimated zero-dose children, 4 suspected cases in last 7 days, rumor topic: religious_concern.","Tomorrow focus: Prepare pediatric surge support. Target 61 children, 79 households, stockout risk 0, hospital surge critical.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.675,True
ZMC-059-009,2026-03-23,9,2,Mymensingh,Mymensingh,Mymensingh City,Kewatkhali Ward North Sector,dense_urban,24.741516,90.433071,2.18,46117,21152,4314,1824,374,6418,8701,5.3,0.644,0.509,0.683,0.696,0.532,0.45,0.586,0.223,8,8,12,5,4,0.897,0.835,0.798,0.764,4314,2372,0.558,956,135,493,1,13,0.123,0.235,0.861,0,0,0,0,0,0,0,0,0,0,1,0,0,100.0,2.131,0.217,1,0,0,1,4,none,-0.143,MCC-01-N,Kewatkhali Health Center,5.34,84,3,6,18,107,1658,0,8,0,0.0,3033,5.68,1,1,207.25,0,449,0,0,none,none,671,732,8,24,11,48,52,31,33,17.1,69,Start at Kewatkhali Health Center; visit highest-risk blocks in Kewatkhali Ward North Sector; prioritize absent/refusal follow-ups; carry 33 MR doses; sync offline forms after route.,H-MYM-01,Mymensingh Medical College Hospital,9.84,220,61,165,7,4,0,33,11,5,0.346,low,0.373,0.311,2,8,100.0,low,5,4,3,5,Maintain routine campaign and monitor,[],"Synthetic note: Kewatkhali Ward North Sector has dense urban conditions, 956 estimated zero-dose children, 1 suspected cases in last 7 days, rumor topic: none.","Tomorrow focus: Maintain routine campaign and monitor. Target 31 children, 52 households, stockout risk 0, hospital surge low.",এমআর টিকা শিশুকে হাম ও রুবেলা থেকে সুরক্ষা দেয়। টিকা কার্ড সঙ্গে আনুন।,0.76,True
ZMC-060-009,2026-03-23,9,2,Jamalpur,Mymensingh,Islampur Upazila,Jamuna Char Cluster North Sector,river_char,25.058294,89.762146,10.33,15931,1541,1283,681,111,2080,3427,4.65,0.927,0.934,0.485,0.581,0.9,0.797,0.318,0.645,2,6,9,1,1,0.78,0.634,0.568,0.476,1283,705,0.409,721,72,328,2,13,0.145,0.303,0.59,0,0,0,0,0,0,0,1,0,0,2,0,0,200.0,2.72,1.255,1,0,0,1,7,vaccine_shortage_confusion,-0.261,ISL-01-N,Islampur Char Outreach,8.01,173,2,6,16,101,321,0,1,0,0.0,596,5.79,0,1,321.0,0,340,19,0,none,none,989,980,1,65,24,96,69,48,51,25.15,53,Start at Islampur Char Outreach; visit highest-risk blocks in Jamuna Char Cluster North Sector; prioritize absent/refusal follow-ups; carry 51 MR doses; sync offline forms after route.,H-JAM-01,Jamalpur General Hospital,16.16,60,21,35,4,2,0,9,18,4,0.699,high,0.662,0.47,1,6,-50.0,moderate,4,3,2,4,Send rumor response team with community leader,"[""low_vaccine_confidence""]","Synthetic note: Jamuna Char Cluster North Sector has river char conditions, 721 estimated zero-dose children, 2 suspected cases in last 7 days, rumor topic: vaccine_shortage_confusion.","Tomorrow focus: Send rumor response team with community leader. Target 48 children, 69 households, stockout risk 0, hospital surge high.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.671,True
ZMC-001-010,2026-03-24,10,2,Dhaka,Dhaka,Dhaka North City,Korail Block A,urban_slum,23.7821,90.4044,1.1,55472,50429,6073,2940,518,6560,10571,5.25,0.96,0.81,0.526,0.562,0.92,0.751,0.326,0.285,6,12,13,4,10,0.82,0.74,0.68,0.607,6073,3340,0.374,2690,262,1225,4,12,0.135,0.359,0.94,0,3,1,0,2,1,0,4,1,1.0,19,6,0,-5.0,1.129,3.425,3,0,1,1,8,political_distrust,-0.212,DNCC-01,Mohakhali Urban Clinic,7.91,167,2,5,16,100,953,0,9,0,0.0,5363,4.8,1,0,105.89,0,1362,409,0,none,none,872,502,9,19,8,60,206,173,186,26.64,60,Start at Mohakhali Urban Clinic; visit highest-risk blocks in Korail Block A; prioritize absent/refusal follow-ups; carry 186 MR doses; sync offline forms after route.,H-DHK-01,Dhaka Shishu Hospital,12.26,120,18,57,5,1,0,7,7,3,0.446,moderate,0.601,0.396,12,15,-36.8,moderate,10,8,6,9,Send rumor response team with community leader,"[""low_vaccine_confidence""]","Synthetic note: Korail Block A has urban slum conditions, 2690 estimated zero-dose children, 19 suspected cases in last 7 days, rumor topic: political_distrust.","Tomorrow focus: Send rumor response team with community leader. Target 173 children, 206 households, stockout risk 0, hospital surge moderate.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.673,True
ZMC-002-010,2026-03-24,10,2,Dhaka,Dhaka,Dhaka North City,Mirpur Section 11,dense_urban,23.8151,90.3667,2.4,53710,22379,4526,2083,514,7008,11040,4.87,0.78,0.67,0.61,0.691,0.69,0.597,0.393,0.238,8,8,15,1,6,0.86,0.79,0.73,0.697,4526,2489,0.554,1612,172,783,0,12,0.103,0.261,0.94,0,0,0,0,0,0,0,1,0,0,5,2,0,400.0,3.2,0.931,0,0,0,3,7,none,-0.04,DNCC-02,Mirpur EPI Center,6.8,74,2,7,20,147,1986,0,4,0,0.0,2103,5.92,2,1,496.5,0,763,0,0,none,none,1218,1472,4,94,17,119,101,65,70,19.16,59,Start at Mirpur EPI Center; visit highest-risk blocks in Mirpur Section 11; prioritize absent/refusal follow-ups; carry 70 MR doses; sync offline forms after route.,H-DHK-02,Shaheed Suhrawardy Medical College,8.82,140,46,68,6,1,0,17,21,9,0.59,high,0.48,0.408,10,32,100.0,moderate,23,18,13,19,Send rumor response team with community leader,[],"Synthetic note: Mirpur Section 11 has dense urban conditions, 1612 estimated zero-dose children, 5 suspected cases in last 7 days, rumor topic: none.","Tomorrow focus: Send rumor response team with community leader. Target 65 children, 101 households, stockout risk 0, hospital surge high.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.68,True
ZMC-003-010,2026-03-24,10,2,Dhaka,Dhaka,Dhaka South City,Jatrabari East,dense_urban,23.7104,90.4345,2.0,43741,21870,4544,2102,314,4829,8506,5.14,0.83,0.74,0.583,0.623,0.76,0.666,0.327,0.305,6,9,13,1,7,0.81,0.72,0.66,0.6,4544,2499,0.396,1739,202,497,1,12,0.119,0.3,0.94,0,0,0,0,0,0,0,0,0,0,2,0,0,100.0,2.033,0.457,0,0,0,2,12,vaccine_shortage_confusion,-0.196,DSCC-01,Jatrabari Health Post,7.54,165,1,7,20,146,1359,0,4,0,0.0,3206,4.37,2,1,339.75,0,815,0,0,none,none,924,846,4,46,21,77,151,101,109,23.95,60,Start at Jatrabari Health Post; visit highest-risk blocks in Jatrabari East; prioritize absent/refusal follow-ups; carry 109 MR doses; sync offline forms after route.,H-DHK-03,Mugda Medical College Hospital,13.67,100,35,25,7,2,0,14,11,4,0.523,moderate,0.533,0.402,2,4,0.0,moderate,2,2,1,3,Send rumor response team with community leader,"[""low_vaccine_confidence""]","Synthetic note: Jatrabari East has dense urban conditions, 1739 estimated zero-dose children, 2 suspected cases in last 7 days, rumor topic: vaccine_shortage_confusion.","Tomorrow focus: Send rumor response team with community leader. Target 101 children, 151 households, stockout risk 0, hospital surge moderate.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.648,True
ZMC-004-010,2026-03-24,10,2,Dhaka,Dhaka,Dhaka South City,Kamrangirchar Riverside,urban_slum,23.7154,90.3694,1.5,50689,33792,6003,2147,453,7881,11354,4.46,0.94,0.79,0.577,0.553,0.88,0.746,0.275,0.294,8,10,15,4,7,0.79,0.7,0.62,0.545,6003,3301,0.404,2674,306,1230,4,12,0.161,0.288,0.94,0,2,0,0,1,1,0,2,1,0.0,10,1,0,100.0,2.128,1.973,1,0,0,3,11,fertility_myth,-0.309,DSCC-02,Kamrangirchar Community Clinic,6.87,120,2,8,19,125,1312,0,6,0,0.0,4966,4.07,2,0,218.67,0,1268,0,0,none,none,770,802,6,52,13,94,199,95,102,24.28,54,Start at Kamrangirchar Community Clinic; visit highest-risk blocks in Kamrangirchar Riverside; prioritize absent/refusal follow-ups; carry 102 MR doses; sync offline forms after route.,H-DHK-04,Sir Salimullah Medical College,9.39,180,7,84,10,5,0,13,14,6,0.404,moderate,0.616,0.461,15,29,50.0,moderate,20,16,11,18,Send rumor response team with community leader,"[""low_vaccine_confidence""]","Synthetic note: Kamrangirchar Riverside has urban slum conditions, 2674 estimated zero-dose children, 10 suspected cases in last 7 days, rumor topic: fertility_myth.","Tomorrow focus: Send rumor response team with community leader. Target 95 children, 199 households, stockout risk 0, hospital surge moderate.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.649,True
ZMC-005-010,2026-03-24,10,2,Dhaka,Dhaka,Dhaka North City,Tejgaon Industrial Area,industrial_urban,23.7615,90.3916,1.8,36966,20536,4364,1660,225,5298,8406,4.4,0.74,0.7,0.556,0.677,0.72,0.609,0.443,0.307,5,5,8,6,7,0.84,0.77,0.7,0.618,4364,2400,0.459,1506,189,801,4,12,0.127,0.26,0.94,0,0,0,0,0,0,0,0,0,0,2,0,0,200.0,2.615,0.541,0,0,0,2,6,political_distrust,-0.212,DNCC-03,Tejgaon Health Center,6.33,118,3,7,23,130,1504,0,7,0,0.0,3266,5.3,0,0,214.86,0,709,0,0,none,none,918,588,7,29,8,43,93,78,84,18.49,59,Start at Tejgaon Health Center; visit highest-risk blocks in Tejgaon Industrial Area; prioritize absent/refusal follow-ups; carry 84 MR doses; sync offline forms after route.,H-DHK-01,Dhaka Shishu Hospital,9.01,60,4,35,3,1,0,10,16,8,0.735,high,0.489,0.413,4,7,100.0,moderate,5,3,2,5,Prepare pediatric surge support,"[""hospital_surge_risk"", ""low_vaccine_confidence""]","Synthetic note: Tejgaon Industrial Area has industrial urban conditions, 1506 estimated zero-dose children, 2 suspected cases in last 7 days, rumor topic: political_distrust.","Tomorrow focus: Prepare pediatric surge support. Target 78 children, 93 households, stockout risk 0, hospital surge high.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.689,True
ZMC-006-010,2026-03-24,10,2,Dhaka,Dhaka,Savar Upazila,Hemayetpur Worker Colony,peri_urban,23.7939,90.2717,3.6,36582,10161,3427,1924,248,5455,7456,4.91,0.7,0.63,0.566,0.616,0.67,0.602,0.362,0.278,4,6,8,2,3,0.87,0.78,0.72,0.639,3427,1884,0.478,1021,140,361,2,12,0.119,0.248,0.776,0,0,0,0,0,0,0,0,0,0,4,0,0,33.3,1.674,1.093,1,0,0,1,7,none,0.041,SAV-01,Hemayetpur Union Health Center,5.92,73,3,6,20,118,826,0,7,0,0.0,2585,7.01,1,0,118.0,0,492,0,0,none,none,728,877,7,42,11,68,59,37,39,16.52,63,Start at Hemayetpur Union Health Center; visit highest-risk blocks in Hemayetpur Worker Colony; prioritize absent/refusal follow-ups; carry 39 MR doses; sync offline forms after route.,H-DHK-05,Savar Upazila Health Complex,8.49,22,8,7,0,0,0,0,9,3,1,critical,0.454,0.37,3,10,-25.0,low,7,5,4,6,Prepare pediatric surge support,"[""hospital_surge_risk""]","Synthetic note: Hemayetpur Worker Colony has peri urban conditions, 1021 estimated zero-dose children, 4 suspected cases in last 7 days, rumor topic: none.","Tomorrow focus: Prepare pediatric surge support. Target 37 children, 59 households, stockout risk 0, hospital surge critical.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.671,True
ZMC-007-010,2026-03-24,10,2,Dhaka,Dhaka,Keraniganj Upazila,Agangarh Bazaar Area,peri_urban,23.6995,90.3677,2.8,20579,7349,2320,735,173,2380,4316,4.77,0.71,0.61,0.628,0.614,0.63,0.527,0.542,0.287,4,3,4,3,4,0.85,0.77,0.7,0.69,2320,1281,0.549,735,92,272,3,12,0.12,0.296,0.756,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.13,0.0,1,0,0,2,8,vaccine_shortage_confusion,-0.307,KER-01,Agangarh EPI Booth,6.0,93,1,7,18,133,1069,0,6,0,0.0,1963,5.18,1,1,178.17,0,296,0,0,none,none,916,1109,6,43,11,61,43,32,34,15.91,78,Start at Agangarh EPI Booth; visit highest-risk blocks in Agangarh Bazaar Area; prioritize absent/refusal follow-ups; carry 34 MR doses; sync offline forms after route.,H-DHK-06,Keraniganj Upazila Health Complex,8.57,35,1,13,2,1,0,5,3,0,0.42,moderate,0.454,0.222,0,5,0.0,low,3,2,2,3,Send rumor response team with community leader,"[""low_vaccine_confidence""]","Synthetic note: Agangarh Bazaar Area has peri urban conditions, 735 estimated zero-dose children, 0 suspected cases in last 7 days, rumor topic: vaccine_shortage_confusion.","Tomorrow focus: Send rumor response team with community leader. Target 32 children, 43 households, stockout risk 0, hospital surge moderate.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.719,True
ZMC-008-010,2026-03-24,10,2,Gazipur,Dhaka,Gazipur City,Tongi Factory Belt,industrial_urban,23.8915,90.4023,3.1,47754,15404,5761,2022,429,7559,8883,5.38,0.76,0.76,0.583,0.679,0.8,0.692,0.337,0.354,6,9,14,10,9,0.83,0.75,0.68,0.592,5761,3168,0.484,2152,254,641,2,12,0.109,0.288,0.94,0,15,3,0,10,7,1,16,4,0.75,20,3,0,1900.0,3.2,4.188,2,0,1,2,12,vaccine_shortage_confusion,-0.386,GCC-01,Tongi Urban Health Center,8.39,185,2,6,18,120,1691,0,15,0,0.0,4750,5.56,1,0,112.73,0,1055,0,0,none,none,638,687,15,27,15,66,214,186,200,26.79,49,Start at Tongi Urban Health Center; visit highest-risk blocks in Tongi Factory Belt; prioritize absent/refusal follow-ups; carry 200 MR doses; sync offline forms after route.,H-GAZ-01,Gazipur Shaheed Tajuddin Medical College,14.9,140,16,66,9,2,1,24,24,6,0.587,high,0.517,0.513,44,132,120.0,moderate,95,74,54,78,Send rumor response team with community leader,"[""low_vaccine_confidence""]","Synthetic note: Tongi Factory Belt has industrial urban conditions, 2152 estimated zero-dose children, 20 suspected cases in last 7 days, rumor topic: vaccine_shortage_confusion.","Tomorrow focus: Send rumor response team with community leader. Target 186 children, 214 households, stockout risk 0, hospital surge high.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.68,True
ZMC-009-010,2026-03-24,10,2,Gazipur,Dhaka,Gazipur Sadar,Board Bazar Area,peri_urban,23.98,90.39,4.0,39212,9803,3491,1952,381,5786,7960,4.93,0.65,0.59,0.591,0.598,0.58,0.505,0.506,0.25,4,8,13,3,5,0.87,0.81,0.75,0.694,3491,1941,0.519,1085,128,420,0,12,0.115,0.221,0.884,0,0,0,0,0,0,0,1,0,0,3,0,0,300.0,3.2,0.765,0,0,0,1,3,none,0.06,GAZ-01,Board Bazar Clinic,6.37,132,3,5,18,99,743,0,6,0,0.0,1805,4.48,2,1,123.83,0,513,0,0,none,none,488,492,6,15,5,31,79,42,45,18.89,61,Start at Board Bazar Clinic; visit highest-risk blocks in Board Bazar Area; prioritize absent/refusal follow-ups; carry 45 MR doses; sync offline forms after route.,H-GAZ-01,Gazipur Shaheed Tajuddin Medical College,9.05,100,41,25,4,1,0,10,20,9,0.711,high,0.421,0.387,9,32,200.0,moderate,23,18,13,19,Maintain routine campaign and monitor,"[""hospital_surge_risk""]","Synthetic note: Board Bazar Area has peri urban conditions, 1085 estimated zero-dose children, 3 suspected cases in last 7 days, rumor topic: none.","Tomorrow focus: Maintain routine campaign and monitor. Target 42 children, 79 households, stockout risk 0, hospital surge high.",এমআর টিকা শিশুকে হাম ও রুবেলা থেকে সুরক্ষা দেয়। টিকা কার্ড সঙ্গে আনুন।,0.726,True
ZMC-010-010,2026-03-24,10,2,Chattogram,Chattogram,Chattogram City,Halishahar Ward,dense_urban,22.3384,91.7956,2.5,50277,20110,4804,2491,381,7370,10640,4.73,0.72,0.64,0.622,0.678,0.66,0.601,0.311,0.207,8,11,15,4,8,0.86,0.8,0.73,0.71,4804,2642,0.556,1297,188,588,2,12,0.13,0.276,0.94,0,0,0,0,0,0,0,0,0,0,9,2,0,50.0,1.434,1.79,1,0,0,0,12,none,-0.149,CCC-01,Halishahar Health Center,6.33,113,1,6,12,73,1111,0,14,0,0.0,3739,5.96,2,0,79.36,0,648,0,0,none,none,372,356,14,12,9,35,148,89,96,21.66,66,Start at Halishahar Health Center; visit highest-risk blocks in Halishahar Ward; prioritize absent/refusal follow-ups; carry 96 MR doses; sync offline forms after route.,H-CTG-01,Chattogram Medical College Hospital,15.2,180,71,104,7,1,0,30,7,2,0.422,moderate,0.45,0.342,10,11,11.1,low,7,6,4,7,Send rumor response team with community leader,[],"Synthetic note: Halishahar Ward has dense urban conditions, 1297 estimated zero-dose children, 9 suspected cases in last 7 days, rumor topic: none.","Tomorrow focus: Send rumor response team with community leader. Target 89 children, 148 households, stockout risk 0, hospital surge moderate.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.736,True
